Order ID,Customer Name,Category,Sub Category,City,Order Date,Region,Sales,Discount,Profit,State,Order Year,Order Month,Order Month Name,Order Quarter,Order Day,Day of Week,Revenue After Discount,Profit Margin %,Discount %,Profit Category
OD00155,Jonas,Snacks,Noodles,Pudukottai,5/31/2016,West,2236,0.14,626.08,Tamil Nadu,2016,5,May,Q2,31,Tuesday,1922.96,28,14,Very High
OD00156,Ramesh,Fruits & Veggies,Fresh Vegetables,Viluppuram,5/31/2016,West,2188,0.32,809.56,Tamil Nadu,2016,5,May,Q2,31,Tuesday,1487.84,37,32,Very High
OD00157,Peer,Snacks,Cookies,Coimbatore,5/28/2016,West,1114,0.2,456.74,Tamil Nadu,2016,5,May,Q2,28,Saturday,891.2,41,20,High
OD00158,Komal,Oil & Masala,Edible Oil & Ghee,Salem,3/1/2015,West,1774,0.15,620.9,Tamil Nadu,2015,3,March,Q1,1,Sunday,1507.9,35,15,Very High
OD00159,Amy,Beverages,Soft Drinks,Karur,11/20/2017,Central,2364,0.21,1040.16,Tamil Nadu,2017,11,November,Q4,20,Monday,1867.56,44,21,Very High
OD00160,Amrish,Food Grains,Dals & Pulses,Madurai,11/20/2017,Central,1487,0.11,148.7,Tamil Nadu,2017,11,November,Q4,20,Monday,1323.43,10,11,Medium
OD00161,Yadav,Beverages,Soft Drinks,Ooty,5/11/2017,West,713,0.3,192.51,Tamil Nadu,2017,5,May,Q2,11,Thursday,499.1,27,30,Medium
OD00162,Vinne,"Eggs, Meat & Fish",Fish,Kanyakumari,12/28/2016,East,737,0.2,280.06,Tamil Nadu,2016,12,December,Q4,28,Wednesday,589.6,38,20,Medium
OD00163,Amrish,Snacks,Chocolates,Trichy,11/16/2017,West,1004,0.26,341.36,Tamil Nadu,2017,11,November,Q4,16,Thursday,742.96,34,26,High
OD00164,Hussain,Snacks,Cookies,Theni,11/7/2017,West,1516,0.32,121.28,Tamil Nadu,2017,11,November,Q4,7,Tuesday,1030.88,8,32,Medium
OD00165,Haseena,Food Grains,Atta & Flour,Ramanadhapuram,9/8/2015,Central,1442,0.28,605.64,Tamil Nadu,2015,9,September,Q3,8,Tuesday,1038.24,42,28,Very High
OD00166,Sudha,Beverages,Health Drinks,Madurai,9/8/2015,Central,1690,0.33,422.5,Tamil Nadu,2015,9,September,Q3,8,Tuesday,1132.3,25,33,High
OD00167,Adavan,Snacks,Chocolates,Bodi,9/8/2015,Central,2021,0.13,343.57,Tamil Nadu,2015,9,September,Q3,8,Tuesday,1758.27,17,13,High
OD00168,Aditi,"Eggs, Meat & Fish",Mutton,Ooty,9/8/2015,Central,2340,0.25,491.4,Tamil Nadu,2015,9,September,Q3,8,Tuesday,1755,21,25,High
OD00169,Krithika,Oil & Masala,Spices,Viluppuram,9/8/2015,Central,705,0.15,176.25,Tamil Nadu,2015,9,September,Q3,8,Tuesday,599.25,25,15,Medium
OD00170,Sharon,"Eggs, Meat & Fish",Chicken,Trichy,9/8/2015,Central,1215,0.2,60.75,Tamil Nadu,2015,9,September,Q3,8,Tuesday,972,5,20,Low
OD00171,Akash,Food Grains,Dals & Pulses,Krishnagiri,9/8/2015,Central,552,0.25,237.36,Tamil Nadu,2015,9,September,Q3,8,Tuesday,414,43,25,Medium
OD00172,Sabeela,Beverages,Health Drinks,Tirunelveli,8/5/2015,West,1412,0.11,564.8,Tamil Nadu,2015,8,August,Q3,5,Wednesday,1256.68,40,11,High
OD00173,Surya,Food Grains,Dals & Pulses,Tirunelveli,8/5/2015,West,791,0.32,150.29,Tamil Nadu,2015,8,August,Q3,5,Wednesday,537.88,19,32,Medium
OD00174,Alan,Fruits & Veggies,Organic Vegetables,Viluppuram,8/5/2015,West,2476,0.33,420.92,Tamil Nadu,2015,8,August,Q3,5,Wednesday,1658.92,17,33,High
OD00175,Aditi,Fruits & Veggies,Fresh Vegetables,Karur,9/14/2015,Central,1747,0.27,471.69,Tamil Nadu,2015,9,September,Q3,14,Monday,1275.31,27,27,High
OD00176,Shah,Fruits & Veggies,Organic Fruits,Pudukottai,9/14/2015,Central,1973,0.15,848.39,Tamil Nadu,2015,9,September,Q3,14,Monday,1677.05,43,15,Very High
OD00177,Mathew,Oil & Masala,Spices,Krishnagiri,4/21/2018,Central,2025,0.24,546.75,Tamil Nadu,2018,4,April,Q2,21,Saturday,1539,27,24,High
OD00178,Rumaiza,Snacks,Noodles,Vellore,11/21/2016,East,1016,0.29,223.52,Tamil Nadu,2016,11,November,Q4,21,Monday,721.36,22,29,Medium
OD00179,Arvind,Fruits & Veggies,Organic Fruits,Trichy,11/21/2016,East,689,0.3,55.12,Tamil Nadu,2016,11,November,Q4,21,Monday,482.3,8,30,Low
OD00180,Krithika,Food Grains,Atta & Flour,Karur,12/15/2016,East,1322,0.16,343.72,Tamil Nadu,2016,12,December,Q4,15,Thursday,1110.48,26,16,High
OD00181,Arvind,Snacks,Cookies,Bodi,12/5/2015,Central,1605,0.25,433.35,Tamil Nadu,2015,12,December,Q4,5,Saturday,1203.75,27,25,High
OD00182,Ravi,Beverages,Health Drinks,Namakkal,12/5/2015,Central,1718,0.2,171.8,Tamil Nadu,2015,12,December,Q4,5,Saturday,1374.4,10,20,Medium
OD00183,Jonas,Oil & Masala,Edible Oil & Ghee,Madurai,11/19/2015,South,2177,0.35,783.72,Tamil Nadu,2015,11,November,Q4,19,Thursday,1415.05,36,35,Very High
OD00184,Surya,Food Grains,Organic Staples,Cumbum,11/19/2015,South,578,0.19,236.98,Tamil Nadu,2015,11,November,Q4,19,Thursday,468.18,41,19,Medium
OD00185,Amrish,Food Grains,Dals & Pulses,Dindigul,11/19/2015,South,782,0.28,195.5,Tamil Nadu,2015,11,November,Q4,19,Thursday,563.04,25,28,Medium
OD00186,Shah,Snacks,Noodles,Chennai,11/28/2017,East,1388,0.35,97.16,Tamil Nadu,2017,11,November,Q4,28,Tuesday,902.2,7,35,Low
OD00187,Krithika,Bakery,Cakes,Cumbum,8/26/2015,West,2264,0.21,792.4,Tamil Nadu,2015,8,August,Q3,26,Wednesday,1788.56,35,21,Very High
OD00188,Anu,Beverages,Soft Drinks,Pudukottai,7/16/2017,Central,813,0.16,138.21,Tamil Nadu,2017,7,July,Q3,16,Sunday,682.92,17,16,Medium
OD00189,Yusuf,Fruits & Veggies,Organic Fruits,Madurai,7/16/2017,Central,2015,0.24,564.2,Tamil Nadu,2017,7,July,Q3,16,Sunday,1531.4,28,24,High
OD00190,Rumaiza,Beverages,Soft Drinks,Vellore,10/12/2016,East,1433,0.3,472.89,Tamil Nadu,2016,10,October,Q4,12,Wednesday,1003.1,33,30,High
OD00191,Amrish,Fruits & Veggies,Organic Fruits,Chennai,10/12/2016,East,2093,0.11,334.88,Tamil Nadu,2016,10,October,Q4,12,Wednesday,1862.77,16,11,High
OD00192,Muneer,Fruits & Veggies,Fresh Vegetables,Chennai,10/12/2016,East,2149,0.17,623.21,Tamil Nadu,2016,10,October,Q4,12,Wednesday,1783.67,29,17,Very High
OD00193,Anu,Beverages,Health Drinks,Dharmapuri,10/12/2016,East,1972,0.32,414.12,Tamil Nadu,2016,10,October,Q4,12,Wednesday,1340.96,21,32,High
OD00194,Suresh,Oil & Masala,Masalas,Dharmapuri,10/12/2016,East,2060,0.25,432.6,Tamil Nadu,2016,10,October,Q4,12,Wednesday,1545,21,25,High
OD00195,Peer,"Eggs, Meat & Fish",Eggs,Tirunelveli,10/31/2016,West,1175,0.12,340.75,Tamil Nadu,2016,10,October,Q4,31,Monday,1034,29,12,High
OD00196,Sundar,Oil & Masala,Edible Oil & Ghee,Theni,3/21/2015,East,1006,0.25,191.14,Tamil Nadu,2015,3,March,Q1,21,Saturday,754.5,19,25,Medium
OD00197,Sudeep,Bakery,Breads & Buns,Karur,3/21/2015,East,1409,0.16,380.43,Tamil Nadu,2015,3,March,Q1,21,Saturday,1183.56,27,16,High
OD00198,Verma,Food Grains,Organic Staples,Pudukottai,11/6/2018,East,914,0.34,338.18,Tamil Nadu,2018,11,November,Q4,6,Tuesday,603.24,37,34,High
OD00199,Surya,"Eggs, Meat & Fish",Mutton,Tirunelveli,7/6/2018,East,1352,0.3,527.28,Tamil Nadu,2018,7,July,Q3,6,Friday,946.4,39,30,High
OD00200,Sudha,"Eggs, Meat & Fish",Eggs,Trichy,7/6/2018,East,682,0.25,170.5,Tamil Nadu,2018,7,July,Q3,6,Friday,511.5,25,25,Medium
OD00201,James,Food Grains,Organic Staples,Tirunelveli,6/24/2018,East,1738,0.22,243.32,Tamil Nadu,2018,6,June,Q2,24,Sunday,1355.64,14,22,Medium
OD00202,Vidya,Bakery,Cakes,Salem,8/3/2015,West,2421,0.25,484.2,Tamil Nadu,2015,8,August,Q3,3,Monday,1815.75,20,25,High
OD00203,Jackson,Food Grains,Organic Staples,Ramanadhapuram,8/3/2015,West,2245,0.24,404.1,Tamil Nadu,2015,8,August,Q3,3,Monday,1706.2,18,24,High
OD00204,Akash,Oil & Masala,Masalas,Vellore,12/17/2018,Central,896,0.12,295.68,Tamil Nadu,2018,12,December,Q4,17,Monday,788.48,33,12,Medium
OD00205,Ram,Oil & Masala,Spices,Virudhunagar,6/3/2018,South,1033,0.3,185.94,Tamil Nadu,2018,6,June,Q2,3,Sunday,723.1,18,30,Medium
OD00206,Vinne,"Eggs, Meat & Fish",Mutton,Madurai,12/9/2018,West,1998,0.29,139.86,Tamil Nadu,2018,12,December,Q4,9,Sunday,1418.58,7,29,Medium
OD00207,Verma,"Eggs, Meat & Fish",Chicken,Perambalur,12/1/2018,Central,1469,0.15,646.36,Tamil Nadu,2018,12,December,Q4,1,Saturday,1248.65,44,15,Very High
OD00208,Haseena,"Eggs, Meat & Fish",Eggs,Ramanadhapuram,12/1/2018,Central,1899,0.25,360.81,Tamil Nadu,2018,12,December,Q4,1,Saturday,1424.25,19,25,High
OD00209,Esther,"Eggs, Meat & Fish",Mutton,Pudukottai,12/1/2018,Central,2194,0.2,153.58,Tamil Nadu,2018,12,December,Q4,1,Saturday,1755.2,7,20,Medium
OD00210,Amrish,Beverages,Soft Drinks,Vellore,12/1/2018,Central,1942,0.29,504.92,Tamil Nadu,2018,12,December,Q4,1,Saturday,1378.82,26,29,High
OD00211,Hafiz,Fruits & Veggies,Organic Vegetables,Kanyakumari,12/1/2018,Central,609,0.3,207.06,Tamil Nadu,2018,12,December,Q4,1,Saturday,426.3,34,30,Medium
OD00212,Verma,"Eggs, Meat & Fish",Chicken,Trichy,2/9/2016,Central,2353,0.26,423.54,Tamil Nadu,2016,2,February,Q1,9,Tuesday,1741.22,18,26,High
OD00213,Peer,Beverages,Soft Drinks,Salem,1/2/2016,East,1591,0.15,270.47,Tamil Nadu,2016,1,January,Q1,2,Saturday,1352.35,17,15,Medium
OD00214,Arutra,Food Grains,Rice,Krishnagiri,1/2/2016,East,1353,0.11,527.67,Tamil Nadu,2016,1,January,Q1,2,Saturday,1204.17,39,11,High
OD00215,Jonas,Beverages,Health Drinks,Namakkal,1/2/2016,East,1020,0.21,81.6,Tamil Nadu,2016,1,January,Q1,2,Saturday,805.8,8,21,Low
OD00216,Harish,Snacks,Noodles,Ramanadhapuram,1/2/2016,East,1362,0.31,177.06,Tamil Nadu,2016,1,January,Q1,2,Saturday,939.78,13,31,Medium
OD00217,Sundar,Food Grains,Rice,Krishnagiri,1/2/2016,East,1733,0.31,433.25,Tamil Nadu,2016,1,January,Q1,2,Saturday,1195.77,25,31,High
OD00218,Suresh,Oil & Masala,Masalas,Tirunelveli,10/28/2017,West,1949,0.17,97.45,Tamil Nadu,2017,10,October,Q4,28,Saturday,1617.67,5,17,Low
OD00219,Sabeela,Fruits & Veggies,Organic Fruits,Virudhunagar,10/28/2017,West,2368,0.34,876.16,Tamil Nadu,2017,10,October,Q4,28,Saturday,1562.88,37,34,Very High
OD00220,Arvind,Fruits & Veggies,Fresh Vegetables,Pudukottai,12/24/2016,East,2110,0.25,485.3,Tamil Nadu,2016,12,December,Q4,24,Saturday,1582.5,23,25,High
OD00221,Ramesh,Food Grains,Dals & Pulses,Madurai,12/24/2016,East,1940,0.2,795.4,Tamil Nadu,2016,12,December,Q4,24,Saturday,1552,41,20,Very High
OD00222,Willams,"Eggs, Meat & Fish",Fish,Vellore,12/24/2016,East,1557,0.2,638.37,Tamil Nadu,2016,12,December,Q4,24,Saturday,1245.6,41,20,Very High
OD00223,Ramesh,"Eggs, Meat & Fish",Fish,Madurai,12/24/2016,East,1443,0.19,274.17,Tamil Nadu,2016,12,December,Q4,24,Saturday,1168.83,19,19,Medium
OD00224,Yadav,Beverages,Soft Drinks,Perambalur,12/24/2016,East,2024,0.11,910.8,Tamil Nadu,2016,12,December,Q4,24,Saturday,1801.36,45,11,Very High
OD00225,Krithika,"Eggs, Meat & Fish",Chicken,Viluppuram,12/24/2016,East,2168,0.16,563.68,Tamil Nadu,2016,12,December,Q4,24,Saturday,1821.12,26,16,High
OD00226,Verma,"Eggs, Meat & Fish",Chicken,Tirunelveli,8/9/2016,Central,621,0.24,173.88,Tamil Nadu,2016,8,August,Q3,9,Tuesday,471.96,28,24,Medium
OD00227,Komal,Food Grains,Organic Staples,Madurai,8/9/2016,Central,1230,0.17,295.2,Tamil Nadu,2016,8,August,Q3,9,Tuesday,1020.9,24,17,Medium
OD00228,Harish,Snacks,Cookies,Salem,8/9/2016,Central,560,0.34,240.8,Tamil Nadu,2016,8,August,Q3,9,Tuesday,369.6,43,34,Medium
OD00229,Sudha,Oil & Masala,Edible Oil & Ghee,Tenkasi,2/28/2016,South,1286,0.22,282.92,Tamil Nadu,2016,2,February,Q1,28,Sunday,1003.08,22,22,Medium
OD00230,Ramesh,Beverages,Health Drinks,Tenkasi,2/28/2016,South,1242,0.34,149.04,Tamil Nadu,2016,2,February,Q1,28,Sunday,819.72,12,34,Medium
OD00231,Arvind,Bakery,Breads & Buns,Krishnagiri,9/13/2015,South,717,0.21,43.02,Tamil Nadu,2015,9,September,Q3,13,Sunday,566.43,6,21,Low
OD00232,Komal,Beverages,Soft Drinks,Namakkal,4/7/2018,South,1480,0.22,444,Tamil Nadu,2018,4,April,Q2,7,Saturday,1154.4,30,22,High
OD00233,Komal,Food Grains,Dals & Pulses,Salem,4/7/2018,South,826,0.18,247.8,Tamil Nadu,2018,4,April,Q2,7,Saturday,677.32,30,18,Medium
OD00234,Ramesh,Snacks,Cookies,Ooty,4/7/2018,South,1846,0.22,276.9,Tamil Nadu,2018,4,April,Q2,7,Saturday,1439.88,15,22,Medium
OD00235,Mathew,Beverages,Soft Drinks,Viluppuram,4/7/2018,South,2045,0.12,552.15,Tamil Nadu,2018,4,April,Q2,7,Saturday,1799.6,27,12,High
OD00236,Vince,Fruits & Veggies,Organic Fruits,Nagercoil,4/7/2018,South,1983,0.17,773.37,Tamil Nadu,2018,4,April,Q2,7,Saturday,1645.89,39,17,Very High
OD00237,Shah,Bakery,Cakes,Bodi,11/12/2018,West,650,0.16,247,Tamil Nadu,2018,11,November,Q4,12,Monday,546,38,16,Medium
OD00238,Ravi,Bakery,Breads & Buns,Ramanadhapuram,6/4/2017,Central,2163,0.31,216.3,Tamil Nadu,2017,6,June,Q2,4,Sunday,1492.47,10,31,Medium
OD00239,Adavan,Fruits & Veggies,Organic Vegetables,Bodi,6/4/2017,Central,1481,0.15,518.35,Tamil Nadu,2017,6,June,Q2,4,Sunday,1258.85,35,15,High
OD00240,Arvind,Snacks,Cookies,Trichy,6/4/2017,Central,2492,0.14,124.6,Tamil Nadu,2017,6,June,Q2,4,Sunday,2143.12,5,14,Medium
OD00241,Ramesh,Bakery,Cakes,Nagercoil,6/4/2017,Central,962,0.33,423.28,Tamil Nadu,2017,6,June,Q2,4,Sunday,644.54,44,33,High
OD00242,Malik,Beverages,Health Drinks,Coimbatore,6/4/2017,Central,1432,0.3,214.8,Tamil Nadu,2017,6,June,Q2,4,Sunday,1002.4,15,30,Medium
OD00243,Muneer,Oil & Masala,Edible Oil & Ghee,Virudhunagar,6/4/2017,Central,523,0.12,78.45,Tamil Nadu,2017,6,June,Q2,4,Sunday,460.24,15,12,Low
OD00244,Amy,Oil & Masala,Masalas,Chennai,6/4/2017,Central,1540,0.11,646.8,Tamil Nadu,2017,6,June,Q2,4,Sunday,1370.6,42,11,Very High
OD00245,Roshan,Bakery,Biscuits,Coimbatore,6/1/2015,Central,817,0.15,326.8,Tamil Nadu,2015,6,June,Q2,1,Monday,694.45,40,15,High
OD00246,Vinne,"Eggs, Meat & Fish",Fish,Kanyakumari,6/1/2015,Central,2462,0.31,369.3,Tamil Nadu,2015,6,June,Q2,1,Monday,1698.78,15,31,High
OD00247,Sudeep,Fruits & Veggies,Organic Fruits,Perambalur,6/1/2015,Central,962,0.21,288.6,Tamil Nadu,2015,6,June,Q2,1,Monday,759.98,30,21,Medium
OD00248,Ridhesh,Beverages,Health Drinks,Cumbum,6/1/2015,Central,538,0.19,59.18,Tamil Nadu,2015,6,June,Q2,1,Monday,435.78,11,19,Low
OD00249,Ravi,Snacks,Cookies,Ooty,6/1/2015,Central,1556,0.17,482.36,Tamil Nadu,2015,6,June,Q2,1,Monday,1291.48,31,17,High
OD00250,James,Beverages,Health Drinks,Vellore,12/10/2017,West,2133,0.26,959.85,Tamil Nadu,2017,12,December,Q4,10,Sunday,1578.42,45,26,Very High
OD00251,Mathew,Beverages,Health Drinks,Tirunelveli,9/11/2017,West,1474,0.14,235.84,Tamil Nadu,2017,9,September,Q3,11,Monday,1267.64,16,14,Medium
OD00252,Amrish,Beverages,Health Drinks,Dindigul,9/11/2017,West,531,0.14,127.44,Tamil Nadu,2017,9,September,Q3,11,Monday,456.66,24,14,Medium
OD00253,Ramesh,Food Grains,Rice,Pudukottai,12/10/2017,East,1769,0.19,636.84,Tamil Nadu,2017,12,December,Q4,10,Sunday,1432.89,36,19,Very High
OD00254,Surya,Fruits & Veggies,Organic Vegetables,Pudukottai,12/10/2017,East,1257,0.34,62.85,Tamil Nadu,2017,12,December,Q4,10,Sunday,829.62,5,34,Low
OD00255,Veronica,Food Grains,Rice,Ramanadhapuram,11/28/2016,Central,1899,0.27,170.91,Tamil Nadu,2016,11,November,Q4,28,Monday,1386.27,9,27,Medium
OD00256,Harish,Fruits & Veggies,Fresh Fruits,Tirunelveli,11/28/2016,Central,1929,0.3,617.28,Tamil Nadu,2016,11,November,Q4,28,Monday,1350.3,32,30,Very High
OD00257,Ravi,Beverages,Soft Drinks,Ooty,11/28/2016,Central,2417,0.1,990.97,Tamil Nadu,2016,11,November,Q4,28,Monday,2175.3,41,10,Very High
OD00258,Sundar,"Eggs, Meat & Fish",Mutton,Chennai,11/28/2016,Central,1443,0.25,476.19,Tamil Nadu,2016,11,November,Q4,28,Monday,1082.25,33,25,High
OD00259,Esther,Beverages,Soft Drinks,Dharmapuri,12/1/2018,East,660,0.29,290.4,Tamil Nadu,2018,12,December,Q4,1,Saturday,468.6,44,29,Medium
OD00260,Shree,Bakery,Breads & Buns,Salem,12/1/2018,East,2114,0.32,359.38,Tamil Nadu,2018,12,December,Q4,1,Saturday,1437.52,17,32,High
OD00261,Sabeela,Oil & Masala,Masalas,Tenkasi,12/1/2018,East,1278,0.14,63.9,Tamil Nadu,2018,12,December,Q4,1,Saturday,1099.08,5,14,Low
OD00262,Ravi,Food Grains,Organic Staples,Krishnagiri,6/8/2018,Central,867,0.18,216.75,Tamil Nadu,2018,6,June,Q2,8,Friday,710.94,25,18,Medium
OD00263,Roshan,Food Grains,Organic Staples,Kanyakumari,9/19/2015,Central,943,0.33,150.88,Tamil Nadu,2015,9,September,Q3,19,Saturday,631.81,16,33,Medium
OD00264,Vince,Beverages,Soft Drinks,Theni,9/19/2015,Central,1836,0.17,275.4,Tamil Nadu,2015,9,September,Q3,19,Saturday,1523.88,15,17,Medium
OD00265,Jonas,"Eggs, Meat & Fish",Fish,Cumbum,6/6/2017,Central,1200,0.19,420,Tamil Nadu,2017,6,June,Q2,6,Tuesday,972,35,19,High
OD00266,Harish,Fruits & Veggies,Organic Vegetables,Tirunelveli,11/10/2016,West,1167,0.18,256.74,Tamil Nadu,2016,11,November,Q4,10,Thursday,956.94,22,18,Medium
OD00267,Shah,"Eggs, Meat & Fish",Chicken,Perambalur,6/16/2018,South,696,0.34,139.2,Tamil Nadu,2018,6,June,Q2,16,Saturday,459.36,20,34,Medium
OD00268,Arvind,Oil & Masala,Masalas,Virudhunagar,1/22/2017,East,2500,0.33,425,Tamil Nadu,2017,1,January,Q1,22,Sunday,1675,17,33,High
OD00269,Adavan,Bakery,Cakes,Dharmapuri,12/9/2018,East,1507,0.16,180.84,Tamil Nadu,2018,12,December,Q4,9,Sunday,1265.88,12,16,Medium
OD00270,Suresh,Beverages,Soft Drinks,Namakkal,12/9/2018,East,1612,0.11,612.56,Tamil Nadu,2018,12,December,Q4,9,Sunday,1434.68,38,11,Very High
OD00271,Esther,Snacks,Noodles,Theni,12/28/2018,West,764,0.11,160.44,Tamil Nadu,2018,12,December,Q4,28,Friday,679.96,21,11,Medium
OD00272,Krithika,Snacks,Noodles,Tenkasi,7/30/2016,West,884,0.31,282.88,Tamil Nadu,2016,7,July,Q3,30,Saturday,609.96,32,31,Medium
OD00273,Muneer,Fruits & Veggies,Organic Fruits,Viluppuram,7/30/2016,West,2443,0.23,781.76,Tamil Nadu,2016,7,July,Q3,30,Saturday,1881.11,32,23,Very High
OD00274,Hafiz,Bakery,Cakes,Vellore,7/30/2016,West,1147,0.27,137.64,Tamil Nadu,2016,7,July,Q3,30,Saturday,837.31,12,27,Medium
OD00275,Krithika,Fruits & Veggies,Organic Vegetables,Coimbatore,9/16/2018,West,1899,0.21,493.74,Tamil Nadu,2018,9,September,Q3,16,Sunday,1500.21,26,21,High
OD00276,Amrish,Bakery,Cakes,Pudukottai,9/16/2018,West,744,0.11,66.96,Tamil Nadu,2018,9,September,Q3,16,Sunday,662.16,9,11,Low
OD00277,Shah,"Eggs, Meat & Fish",Fish,Ramanadhapuram,10/13/2018,East,812,0.17,284.2,Tamil Nadu,2018,10,October,Q4,13,Saturday,673.96,35,17,Medium
OD00278,Ram,Oil & Masala,Masalas,Virudhunagar,10/13/2018,East,862,0.2,137.92,Tamil Nadu,2018,10,October,Q4,13,Saturday,689.6,16,20,Medium
OD00279,Arutra,Snacks,Chocolates,Virudhunagar,10/13/2018,East,1061,0.13,286.47,Tamil Nadu,2018,10,October,Q4,13,Saturday,923.07,27,13,Medium
OD00280,Sabeela,Fruits & Veggies,Fresh Vegetables,Pudukottai,10/13/2018,East,2365,0.31,520.3,Tamil Nadu,2018,10,October,Q4,13,Saturday,1631.85,22,31,High
OD00281,Vidya,Snacks,Chocolates,Karur,9/26/2016,Central,1421,0.14,454.72,Tamil Nadu,2016,9,September,Q3,26,Monday,1222.06,32,14,High
OD00282,Roshan,Fruits & Veggies,Organic Vegetables,Perambalur,9/26/2016,Central,1357,0.24,203.55,Tamil Nadu,2016,9,September,Q3,26,Monday,1031.32,15,24,Medium
OD00283,Sheeba,Beverages,Soft Drinks,Chennai,11/2/2016,West,1007,0.24,433.01,Tamil Nadu,2016,11,November,Q4,2,Wednesday,765.32,43,24,High
OD00284,Amrish,Bakery,Biscuits,Kanyakumari,9/26/2016,West,1544,0.26,138.96,Tamil Nadu,2016,9,September,Q3,26,Monday,1142.56,9,26,Medium
OD00285,Kumar,Fruits & Veggies,Organic Vegetables,Salem,9/26/2016,West,1537,0.18,599.43,Tamil Nadu,2016,9,September,Q3,26,Monday,1260.34,39,18,High
OD00286,Ridhesh,Bakery,Breads & Buns,Ooty,9/26/2016,West,1530,0.18,168.3,Tamil Nadu,2016,9,September,Q3,26,Monday,1254.6,11,18,Medium
OD00287,Hafiz,Oil & Masala,Spices,Tirunelveli,12/18/2017,South,2460,0.15,738,Tamil Nadu,2017,12,December,Q4,18,Monday,2091,30,15,Very High
OD00288,Sudha,Snacks,Noodles,Cumbum,12/18/2017,South,976,0.35,429.44,Tamil Nadu,2017,12,December,Q4,18,Monday,634.4,44,35,High
OD00289,Suresh,Fruits & Veggies,Organic Fruits,Coimbatore,12/18/2017,South,1106,0.19,298.62,Tamil Nadu,2017,12,December,Q4,18,Monday,895.86,27,19,Medium
OD00290,Jonas,Bakery,Biscuits,Tirunelveli,11/20/2017,East,1165,0.17,244.65,Tamil Nadu,2017,11,November,Q4,20,Monday,966.95,21,17,Medium
OD00291,Jonas,Food Grains,Rice,Chennai,11/20/2017,East,1244,0.14,497.6,Tamil Nadu,2017,11,November,Q4,20,Monday,1069.84,40,14,High
OD00292,Amrish,Fruits & Veggies,Organic Fruits,Madurai,11/20/2017,East,1992,0.34,418.32,Tamil Nadu,2017,11,November,Q4,20,Monday,1314.72,21,34,High
OD00293,Sheeba,"Eggs, Meat & Fish",Eggs,Ooty,11/20/2017,East,1396,0.16,237.32,Tamil Nadu,2017,11,November,Q4,20,Monday,1172.64,17,16,Medium
OD00294,Ram,Snacks,Chocolates,Ramanadhapuram,12/26/2015,West,849,0.19,263.19,Tamil Nadu,2015,12,December,Q4,26,Saturday,687.69,31,19,Medium
OD00295,Sheeba,Oil & Masala,Masalas,Dharmapuri,12/26/2015,West,2488,0.14,547.36,Tamil Nadu,2015,12,December,Q4,26,Saturday,2139.68,22,14,High
OD00296,Muneer,Food Grains,Rice,Dharmapuri,12/26/2015,West,840,0.25,184.8,Tamil Nadu,2015,12,December,Q4,26,Saturday,630,22,25,Medium
OD00297,Aditi,Oil & Masala,Edible Oil & Ghee,Krishnagiri,12/26/2015,West,1820,0.21,527.8,Tamil Nadu,2015,12,December,Q4,26,Saturday,1437.8,29,21,High
OD00298,Roshan,Oil & Masala,Masalas,Bodi,12/26/2015,West,1969,0.15,630.08,Tamil Nadu,2015,12,December,Q4,26,Saturday,1673.65,32,15,Very High
OD00299,Sundar,Food Grains,Organic Staples,Virudhunagar,10/28/2017,East,2261,0.23,994.84,Tamil Nadu,2017,10,October,Q4,28,Saturday,1740.97,44,23,Very High
OD00300,Sudha,"Eggs, Meat & Fish",Mutton,Namakkal,10/28/2017,East,1793,0.21,304.81,Tamil Nadu,2017,10,October,Q4,28,Saturday,1416.47,17,21,High
OD00301,Haseena,Bakery,Breads & Buns,Ooty,10/28/2017,East,644,0.33,96.6,Tamil Nadu,2017,10,October,Q4,28,Saturday,431.48,15,33,Low
OD00302,Willams,Oil & Masala,Edible Oil & Ghee,Viluppuram,10/28/2017,East,1359,0.17,421.29,Tamil Nadu,2017,10,October,Q4,28,Saturday,1127.97,31,17,High
OD00303,Veronica,Bakery,Breads & Buns,Dharmapuri,10/28/2017,East,1554,0.23,683.76,Tamil Nadu,2017,10,October,Q4,28,Saturday,1196.58,44,23,Very High
OD00304,Muneer,Snacks,Cookies,Tenkasi,11/19/2018,Central,2090,0.25,292.6,Tamil Nadu,2018,11,November,Q4,19,Monday,1567.5,14,25,Medium
OD00305,Anu,Oil & Masala,Edible Oil & Ghee,Kanyakumari,5/4/2016,East,931,0.14,297.92,Tamil Nadu,2016,5,May,Q2,4,Wednesday,800.66,32,14,Medium
OD00306,Veronica,Bakery,Breads & Buns,Salem,12/30/2015,Central,1157,0.2,404.95,Tamil Nadu,2015,12,December,Q4,30,Wednesday,925.6,35,20,High
OD00307,Verma,Fruits & Veggies,Fresh Fruits,Ooty,6/1/2015,East,2396,0.35,383.36,Tamil Nadu,2015,6,June,Q2,1,Monday,1557.4,16,35,High
OD00308,Sundar,Oil & Masala,Spices,Pudukottai,6/1/2015,East,1677,0.18,586.95,Tamil Nadu,2015,6,June,Q2,1,Monday,1375.14,35,18,High
OD00309,Esther,Snacks,Cookies,Tenkasi,4/15/2018,South,590,0.27,200.6,Tamil Nadu,2018,4,April,Q2,15,Sunday,430.7,34,27,Medium
